category,date_end,date_peak,date_start,duration,duration_extreme,duration_moderate,duration_severe,duration_strong,index_end,index_peak,index_start,intensity_cumulative,intensity_cumulative_abs,intensity_cumulative_relThresh,intensity_max,intensity_max_abs,intensity_max_relThresh,intensity_mean,intensity_mean_abs,intensity_mean_relThresh,intensity_var,intensity_var_abs,intensity_var_relThresh,n_events,rate_decline,rate_onset,time_end,time_peak,time_start
Moderate,1984-06-13,1984-06-05,1984-06-02,12,0,12,0,0,894,886,883,19.738274685448097,285.75999361276627,3.566903146080037,1.9759565896204734,24.229999458417296,0.6492257919402924,1.6448562237873414,23.813332801063854,0.29724192884000306,0.17475615521809842,0.22339550873865704,0.18185162597637114,60,0.09176825843883224,0.22137372396229843,724440,724432,724429
Moderate,1984-06-22,1984-06-19,1984-06-17,6,0,6,0,0,903,900,898,12.024733579977706,142.64999681152403,3.5736773394769834,2.12553803122508,23.909999465569854,0.7205161129274771,2.004122263329618,23.77499946858734,0.5956128899128306,0.17293605595029304,0.20694201624023414,0.1795970089399429,60,0.18546393562934682,0.27960792052535693,724449,724446,724444
Moderate,1984-07-14,1984-07-10,1984-06-26,19,0,19,0,0,925,921,907,36.680056053859445,442.04999011941254,8.467677230087528,2.241318709344551,23.42999947629869,0.7578064346746096,1.9305292659926023,23.265788953653292,0.4456672226361857,0.18252475125731846,0.23513300949567548,0.172920322257809,60,0.18703318203155483,0.05644603458471248,724471,724467,724453
Moderate,1984-10-08,1984-10-06,1984-10-04,5,0,5,0,0,1011,1009,1007,5.801135567481943,104.66999766044319,0.9339999791234774,1.286424924591934,21.059999529272318,0.3141290252367348,1.1602271134963886,20.933999532088638,0.18679999582469548,0.1139175799532659,0.11146299585335002,0.11389371427170786,60,0.15312218621577003,0.14542024024022737,724557,724555,724553
Moderate,1984-10-25,1984-10-23,1984-10-19,7,0,7,0,0,1028,1026,1022,10.234050246679942,149.3899966608733,3.413354762415274,1.831348932673201,21.71999951452017,0.8562580453772739,1.4620071780971347,21.34142809441047,0.48762210891646773,0.26983647839035346,0.2724716737712519,0.2704534502326269,60,0.4034527591328434,0.16169366819683814,724574,724572,724568
Moderate,1984-11-17,1984-10-30,1984-10-29,20,0,17,0,0,1051,1033,1032,24.898975716458363,428.9699904117733,4.041096683868037,1.5018741333193262,21.49999951943755,0.4776774086779092,1.2449487858229182,21.448499520588665,0.20205483419340187,0.18111278387939078,0.24741210007511127,0.18797311061508923,60,0.032513515188541564,0.3410734838897878,724597,724579,724578
Moderate,1985-07-20,1985-07-17,1985-07-14,7,0,7,0,0,1296,1293,1290,12.491952977692375,159.4299964364618,2.600774135416554,2.2081613298315226,23.19999948143959,0.7943225628906703,1.7845647110989107,22.7757137766374,0.3715391622023648,0.2747884843160406,0.28075698793118065,0.2754058655086449,60,0.23437432033799663,0.28035418499687886,724842,724839,724836
Moderate,1987-10-05,1987-10-04,1987-10-01,5,0,5,0,0,2103,2102,2099,5.386156460077462,104.18999767117202,0.4958709566583579,1.1158348635333333,20.87999953329563,0.1412258032949687,1.0772312920154925,20.837999534234406,0.09917419133167157,0.025258073947566025,0.026381811326866393,0.025431612653935638,60,0.0679978657155343,0.09833402936190135,725649,725648,725645
Moderate,1988-06-12,1988-06-11,1988-06-07,6,0,6,0,0,2354,2353,2349,9.383581057478267,141.98999682627618,1.2419999722391672,1.690619352596503,23.73999946936965,0.32096773476130025,1.5639301762463778,23.66499947104603,0.20699999537319455,0.12430337934912793,0.08301606084719487,0.11254040838666027,60,0.1791400771594501,0.08986373803108291,725900,725899,725895
Moderate,1988-07-02,1988-06-28,1988-06-27,6,0,6,0,0,2374,2370,2369,10.557898102233512,139.52999688126147,1.6617418983410488,1.993833599795849,23.529999474063516,0.5226451496082909,1.7596496837055853,23.254999480210245,0.27695698305684147,0.1487839361552294,0.191289479666007,0.16097539827825968,60,0.13791660187205126,0.2630693978345029,725920,725916,725915
